"Nom","Regime juridique","Site internet","Nombre de réunions annuelles","Député","Rôle","Nomination"
"Conseil d'administration de l'établissement d'hospitalisation public de Fresnes spécifiquement destiné à l'accueil des personnes incarcérées","Article R. 6147-73 du code de la santé publique",,,"M. Patrick Sève","Membre titulaire","1989-06-29"
"Conseil d'administration de l'établissement d'hospitalisation public de Fresnes spécifiquement destiné à l'accueil des personnes incarcérées","Article R. 6147-73 du code de la santé publique",,,"M. Jacques Alain Bénisti","Membre suppléant","2012-10-04"
"Conseil d'administration de l'établissement d'hospitalisation public de Fresnes spécifiquement destiné à l'accueil des personnes incarcérées","Article R. 6147-73 du code de la santé publique",,,"M. Patrick Sève","Membre suppléant","1997-09-19"
"Conseil d'administration de l'établissement d'hospitalisation public de Fresnes spécifiquement destiné à l'accueil des personnes incarcérées","Article R. 6147-73 du code de la santé publique",,,"Mme Christiane Papon","Membre suppléante","1988-12-09"
"Conseil d'administration de l'établissement d'hospitalisation public de Fresnes spécifiquement destiné à l'accueil des personnes incarcérées","Article R. 6147-73 du code de la santé publique",,,"M. Didier Gonzales","Membre titulaire","2007-07-31"
"Conseil d'administration de l'établissement d'hospitalisation public de Fresnes spécifiquement destiné à l'accueil des personnes incarcérées","Article R. 6147-73 du code de la santé publique",,,"M. Laurent Cathala","Membre suppléant","1993-05-13"
"Conseil d'administration de l'établissement d'hospitalisation public de Fresnes spécifiquement destiné à l'accueil des personnes incarcérées","Article R. 6147-73 du code de la santé publique",,,"M. Jean Bardet","Membre titulaire","1993-05-13"
"Conseil d'administration de l'établissement d'hospitalisation public de Fresnes spécifiquement destiné à l'accueil des personnes incarcérées","Article R. 6147-73 du code de la santé publique",,,"M. Laurent Cathala","Membre suppléant","1986-05-29"
"Conseil d'administration de l'établissement d'hospitalisation public de Fresnes spécifiquement destiné à l'accueil des personnes incarcérées","Article R. 6147-73 du code de la santé publique",,,"M. Jacques Roux","Membre titulaire","1986-05-29"
"Conseil d'administration de l'établissement d'hospitalisation public de Fresnes spécifiquement destiné à l'accueil des personnes incarcérées","Article R. 6147-73 du code de la santé publique",,,"M. Jean-Yves Le Bouillonnec","Membre titulaire","2012-10-04"
"Conseil d'administration de l'établissement d'hospitalisation public de Fresnes spécifiquement destiné à l'accueil des personnes incarcérées","Article R. 6147-73 du code de la santé publique",,,"Mme Jacqueline Fraysse","Membre suppléante","2007-07-31"
"Conseil d'administration de l'établissement d'hospitalisation public de Fresnes spécifiquement destiné à l'accueil des personnes incarcérées","Article R. 6147-73 du code de la santé publique",,,"M. Adrien Taquet","Membre titulaire","2017-10-09"
"Conseil d'administration de l'établissement d'hospitalisation public de Fresnes spécifiquement destiné à l'accueil des personnes incarcérées","Article R. 6147-73 du code de la santé publique",,,"Mme Christine Boutin","Membre titulaire","1997-09-19"
"Conseil d'administration de l'établissement d'hospitalisation public de Fresnes spécifiquement destiné à l'accueil des personnes incarcérées","Article R. 6147-73 du code de la santé publique",,,"Mme Maud Petit","Membre suppléante","2017-10-10"
"Conseil d'administration de l'établissement d'hospitalisation public de Fresnes spécifiquement destiné à l'accueil des personnes incarcérées","Article R. 6147-73 du code de la santé publique",,,"M. Pierre Tabanou","Membre titulaire","1988-12-08"
"Conseil d'orientation pour l'emploi","Article 34 de la loi n° 2018-699 du 3 août 2018","http://www.coe.gouv.fr/Presentation7597.html?id_article=320","30","M. Gérard Cherpion","Membre titulaire","2017-10-09"
"Conseil d'orientation pour l'emploi","Article 34 de la loi n° 2018-699 du 3 août 2018","http://www.coe.gouv.fr/Presentation7597.html?id_article=320","30","M. Alain Joyandet","Membre titulaire","2007-08-01"
"Conseil d'orientation pour l'emploi","Article 34 de la loi n° 2018-699 du 3 août 2018","http://www.coe.gouv.fr/Presentation7597.html?id_article=320","30","M. Alain Joyandet","Membre titulaire","2005-05-19"
"Conseil d'orientation pour l'emploi","Article 34 de la loi n° 2018-699 du 3 août 2018","http://www.coe.gouv.fr/Presentation7597.html?id_article=320","30","Mme Océane Godard","Membre titulaire","2024-11-27"
"Conseil d'orientation pour l'emploi","Article 34 de la loi n° 2018-699 du 3 août 2018","http://www.coe.gouv.fr/Presentation7597.html?id_article=320","30","Mme Alma Dufour","Membre titulaire","2022-10-21"
"Conseil d'orientation pour l'emploi","Article 34 de la loi n° 2018-699 du 3 août 2018","http://www.coe.gouv.fr/Presentation7597.html?id_article=320","30","M. Jean-Patrick Gille","Membre titulaire","2012-09-28"
"Conseil d'orientation pour l'emploi","Article 34 de la loi n° 2018-699 du 3 août 2018","http://www.coe.gouv.fr/Presentation7597.html?id_article=320","30","Mme Carole Grandjean","Membre titulaire","2017-10-09"
"Conseil d'orientation pour l'emploi","Article 34 de la loi n° 2018-699 du 3 août 2018","http://www.coe.gouv.fr/Presentation7597.html?id_article=320","30","M. Gaëtan Gorce","Membre titulaire","2011-01-14"
"Conseil d'orientation pour l'emploi","Article 34 de la loi n° 2018-699 du 3 août 2018","http://www.coe.gouv.fr/Presentation7597.html?id_article=320","30","Mme Danièle Hoffman-Rispal","Membre titulaire","2011-12-05"
"Conseil d'orientation pour l'emploi","Article 34 de la loi n° 2018-699 du 3 août 2018","http://www.coe.gouv.fr/Presentation7597.html?id_article=320","30","M. Gérard Cherpion","Membre titulaire","2011-09-12"
"Conseil d'orientation pour l'emploi","Article 34 de la loi n° 2018-699 du 3 août 2018","http://www.coe.gouv.fr/Presentation7597.html?id_article=320","30","M. Gaëtan Gorce","Membre titulaire","2007-08-01"
"Conseil d'orientation pour l'emploi","Article 34 de la loi n° 2018-699 du 3 août 2018","http://www.coe.gouv.fr/Presentation7597.html?id_article=320","30","M. Jean Le Garrec","Membre titulaire","2005-05-19"
"Conseil d'orientation pour l'emploi","Article 34 de la loi n° 2018-699 du 3 août 2018","http://www.coe.gouv.fr/Presentation7597.html?id_article=320","30","M. Stéphane Viry","Membre titulaire","2022-10-21"
"Conseil d'orientation pour l'emploi","Article 34 de la loi n° 2018-699 du 3 août 2018","http://www.coe.gouv.fr/Presentation7597.html?id_article=320","30","M. Gérard Cherpion","Membre titulaire","2012-09-28"
"Instance nationale du supportérisme","Article L. 224-2 du code du sport","http://www.sports.gouv.fr/accueil-du-site/a-la-une/article/Instance-nationale-du-supporterisme",,"M. Stéphane Testé","Membre titulaire","2017-10-09"
"Instance nationale du supportérisme","Article L. 224-2 du code du sport","http://www.sports.gouv.fr/accueil-du-site/a-la-une/article/Instance-nationale-du-supporterisme",,"M. David Habib","Membre titulaire","2022-10-21"
"Instance nationale du supportérisme","Article L. 224-2 du code du sport","http://www.sports.gouv.fr/accueil-du-site/a-la-une/article/Instance-nationale-du-supporterisme",,"Mme Claudia Rouaux","Membre titulaire","2024-11-06"
"Conférence nationale des services d'incendie et de secours","Article 44 de la loi n° 2004-811 du 13 août 2004","https://www.interieur.gouv.fr/Le-ministere/Securite-civile/Documentation-technique/Les-sapeurs-pompiers/Les-services-departementaux-d-incendie-et-de-secours/Conference-nationale-des-services-d-incendie-et-de-secours-CNIS","5","M. Bernard Derosier","Membre suppléant","2004-11-15"
"Conférence nationale des services d'incendie et de secours","Article 44 de la loi n° 2004-811 du 13 août 2004","https://www.interieur.gouv.fr/Le-ministere/Securite-civile/Documentation-technique/Les-sapeurs-pompiers/Les-services-departementaux-d-incendie-et-de-secours/Conference-nationale-des-services-d-incendie-et-de-secours-CNIS","5","M. Thierry Mariani","Membre titulaire","2005-05-13"
"Conférence nationale des services d'incendie et de secours","Article 44 de la loi n° 2004-811 du 13 août 2004","https://www.interieur.gouv.fr/Le-ministere/Securite-civile/Documentation-technique/Les-sapeurs-pompiers/Les-services-departementaux-d-incendie-et-de-secours/Conference-nationale-des-services-d-incendie-et-de-secours-CNIS","5","M. Jordi Ginesta","Membre suppléant","2012-08-29"
"Conférence nationale des services d'incendie et de secours","Article 44 de la loi n° 2004-811 du 13 août 2004","https://www.interieur.gouv.fr/Le-ministere/Securite-civile/Documentation-technique/Les-sapeurs-pompiers/Les-services-departementaux-d-incendie-et-de-secours/Conference-nationale-des-services-d-incendie-et-de-secours-CNIS","5","Mme Stéphanie Galzy","Membre titulaire","2024-11-06"
"Conférence nationale des services d'incendie et de secours","Article 44 de la loi n° 2004-811 du 13 août 2004","https://www.interieur.gouv.fr/Le-ministere/Securite-civile/Documentation-technique/Les-sapeurs-pompiers/Les-services-departementaux-d-incendie-et-de-secours/Conference-nationale-des-services-d-incendie-et-de-secours-CNIS","5","M. Jean-Marie Fiévet","Membre titulaire","2024-03-07"
"Conférence nationale des services d'incendie et de secours","Article 44 de la loi n° 2004-811 du 13 août 2004","https://www.interieur.gouv.fr/Le-ministere/Securite-civile/Documentation-technique/Les-sapeurs-pompiers/Les-services-departementaux-d-incendie-et-de-secours/Conference-nationale-des-services-d-incendie-et-de-secours-CNIS","5","M. Freddy Sertin","Membre titulaire","2022-10-21"
"Conférence nationale des services d'incendie et de secours","Article 44 de la loi n° 2004-811 du 13 août 2004","https://www.interieur.gouv.fr/Le-ministere/Securite-civile/Documentation-technique/Les-sapeurs-pompiers/Les-services-departementaux-d-incendie-et-de-secours/Conference-nationale-des-services-d-incendie-et-de-secours-CNIS","5","M. Jordi Ginesta","Membre titulaire","2011-06-09"
"Conférence nationale des services d'incendie et de secours","Article 44 de la loi n° 2004-811 du 13 août 2004","https://www.interieur.gouv.fr/Le-ministere/Securite-civile/Documentation-technique/Les-sapeurs-pompiers/Les-services-departementaux-d-incendie-et-de-secours/Conference-nationale-des-services-d-incendie-et-de-secours-CNIS","5","M. Fabien Matras","Membre titulaire","2021-10-14"
"Conférence nationale des services d'incendie et de secours","Article 44 de la loi n° 2004-811 du 13 août 2004","https://www.interieur.gouv.fr/Le-ministere/Securite-civile/Documentation-technique/Les-sapeurs-pompiers/Les-services-departementaux-d-incendie-et-de-secours/Conference-nationale-des-services-d-incendie-et-de-secours-CNIS","5","M. Jean-Pierre Dufau","Membre suppléant","2005-05-13"
"Conférence nationale des services d'incendie et de secours","Article 44 de la loi n° 2004-811 du 13 août 2004","https://www.interieur.gouv.fr/Le-ministere/Securite-civile/Documentation-technique/Les-sapeurs-pompiers/Les-services-departementaux-d-incendie-et-de-secours/Conference-nationale-des-services-d-incendie-et-de-secours-CNIS","5","Mme Josy Poueyto","Membre suppléante","2017-11-02"
"Conférence nationale des services d'incendie et de secours","Article 44 de la loi n° 2004-811 du 13 août 2004","https://www.interieur.gouv.fr/Le-ministere/Securite-civile/Documentation-technique/Les-sapeurs-pompiers/Les-services-departementaux-d-incendie-et-de-secours/Conference-nationale-des-services-d-incendie-et-de-secours-CNIS","5","M. Thierry Mariani","Membre titulaire","2004-11-15"
"Conférence nationale des services d'incendie et de secours","Article 44 de la loi n° 2004-811 du 13 août 2004","https://www.interieur.gouv.fr/Le-ministere/Securite-civile/Documentation-technique/Les-sapeurs-pompiers/Les-services-departementaux-d-incendie-et-de-secours/Conference-nationale-des-services-d-incendie-et-de-secours-CNIS","5","M. Jean-Pierre Dufau","Membre suppléant","2007-08-02"
"Conférence nationale des services d'incendie et de secours","Article 44 de la loi n° 2004-811 du 13 août 2004","https://www.interieur.gouv.fr/Le-ministere/Securite-civile/Documentation-technique/Les-sapeurs-pompiers/Les-services-departementaux-d-incendie-et-de-secours/Conference-nationale-des-services-d-incendie-et-de-secours-CNIS","5","M. Bernard Derosier","Membre suppléant","2011-06-28"
"Conférence nationale des services d'incendie et de secours","Article 44 de la loi n° 2004-811 du 13 août 2004","https://www.interieur.gouv.fr/Le-ministere/Securite-civile/Documentation-technique/Les-sapeurs-pompiers/Les-services-departementaux-d-incendie-et-de-secours/Conference-nationale-des-services-d-incendie-et-de-secours-CNIS","5","M. Sébastien Denaja","Membre titulaire","2012-08-29"
"Conseil d'orientation de la participation, de l'intéressement, de l'épargne salariale et de l'actionnariat salarié","Article L. 3346-1 du code du travail","http://travail-emploi.gouv.fr/ministere/acteurs/instances-rattachees/article/copiesas-conseil-d-orientation-de-la-participation-de-l-interessement-de-l","0","M. Hervé Novelli","Membre titulaire","2002-09-03"
"Conseil d'orientation de la participation, de l'intéressement, de l'épargne salariale et de l'actionnariat salarié","Article L. 3346-1 du code du travail","http://travail-emploi.gouv.fr/ministere/acteurs/instances-rattachees/article/copiesas-conseil-d-orientation-de-la-participation-de-l-interessement-de-l","0","M. Christophe Castaner","Membre titulaire","2012-09-03"
"Conseil d'orientation de la participation, de l'intéressement, de l'épargne salariale et de l'actionnariat salarié","Article L. 3346-1 du code du travail","http://travail-emploi.gouv.fr/ministere/acteurs/instances-rattachees/article/copiesas-conseil-d-orientation-de-la-participation-de-l-interessement-de-l","0","M. François Cornut-Gentille","Membre titulaire","2007-08-01"
"Conseil d'orientation de la participation, de l'intéressement, de l'épargne salariale et de l'actionnariat salarié","Article L. 3346-1 du code du travail","http://travail-emploi.gouv.fr/ministere/acteurs/instances-rattachees/article/copiesas-conseil-d-orientation-de-la-participation-de-l-interessement-de-l","0","M. Jacques Godfrain","Membre titulaire","1997-11-07"
"Conseil d'orientation de la participation, de l'intéressement, de l'épargne salariale et de l'actionnariat salarié","Article L. 3346-1 du code du travail","http://travail-emploi.gouv.fr/ministere/acteurs/instances-rattachees/article/copiesas-conseil-d-orientation-de-la-participation-de-l-interessement-de-l","0","Mme Bérengère Poletti","Membre titulaire","2017-11-02"
"Conseil d'orientation de la participation, de l'intéressement, de l'épargne salariale et de l'actionnariat salarié","Article L. 3346-1 du code du travail","http://travail-emploi.gouv.fr/ministere/acteurs/instances-rattachees/article/copiesas-conseil-d-orientation-de-la-participation-de-l-interessement-de-l","0","M. Marcel Roques","Membre titulaire","1995-07-14"
"Conseil d'orientation de la participation, de l'intéressement, de l'épargne salariale et de l'actionnariat salarié","Article L. 3346-1 du code du travail","http://travail-emploi.gouv.fr/ministere/acteurs/instances-rattachees/article/copiesas-conseil-d-orientation-de-la-participation-de-l-interessement-de-l","0","M. Jacques Godfrain","Membre titulaire","2002-09-03"
"Conseil d'orientation de la participation, de l'intéressement, de l'épargne salariale et de l'actionnariat salarié","Article L. 3346-1 du code du travail","http://travail-emploi.gouv.fr/ministere/acteurs/instances-rattachees/article/copiesas-conseil-d-orientation-de-la-participation-de-l-interessement-de-l","0","M. François Cornut-Gentille","Membre titulaire","2012-09-03"
"Conseil d'orientation de la participation, de l'intéressement, de l'épargne salariale et de l'actionnariat salarié","Article L. 3346-1 du code du travail","http://travail-emploi.gouv.fr/ministere/acteurs/instances-rattachees/article/copiesas-conseil-d-orientation-de-la-participation-de-l-interessement-de-l","0","M. Nicolas Forissier","Membre titulaire","2007-08-01"
"Conseil d'orientation de la participation, de l'intéressement, de l'épargne salariale et de l'actionnariat salarié","Article L. 3346-1 du code du travail","http://travail-emploi.gouv.fr/ministere/acteurs/instances-rattachees/article/copiesas-conseil-d-orientation-de-la-participation-de-l-interessement-de-l","0","M. Franck Marlin","Membre titulaire","1997-11-07"
"Conseil d'orientation de la participation, de l'intéressement, de l'épargne salariale et de l'actionnariat salarié","Article L. 3346-1 du code du travail","http://travail-emploi.gouv.fr/ministere/acteurs/instances-rattachees/article/copiesas-conseil-d-orientation-de-la-participation-de-l-interessement-de-l","0","M. Jean-Paul Charié","Membre titulaire","1995-07-14"
"Conseil d'orientation de la participation, de l'intéressement, de l'épargne salariale et de l'actionnariat salarié","Article L. 3346-1 du code du travail","http://travail-emploi.gouv.fr/ministere/acteurs/instances-rattachees/article/copiesas-conseil-d-orientation-de-la-participation-de-l-interessement-de-l","0","M. Aurélien Taché","Membre titulaire","2017-11-02"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","M. Maurice Leroy","Membre titulaire","2002-08-01"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","M. Christian Paul","Membre titulaire","1997-07-23"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","M. Yves Deniaud","Membre titulaire","1997-07-23"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","Mme Béatrice Marre","Membre titulaire","2000-10-26"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","M. Patrick Ollier","Membre titulaire","1996-02-02"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","Mme Marie-Françoise Perol-Dumont","Membre titulaire","2000-10-26"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","M. Arnaud Cazin d'Honincthun","Membre titulaire","1996-02-02"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","M. Olivier Dussopt","Membre titulaire","2012-09-28"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","M. Jean-Pierre Dufau","Membre titulaire","2000-10-26"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","Mme Sylvia Bassot","Membre titulaire","2007-08-01"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","Mme Yolaine de Courson","Membre titulaire","2017-11-10"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","M. Philippe Noguès","Membre titulaire","2012-09-28"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","M. Louis Giscard d'Estaing","Membre titulaire","2007-08-01"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","M. Marc Fesneau","Membre titulaire","2017-11-10"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","M. Jean-Luc Warsmann","Membre titulaire","2007-08-01"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","M. Jean-François Cesarini","Membre titulaire","2017-11-10"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","M. Jean-Claude Lemoine","Membre titulaire","2002-08-01"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","M. Philippe Folliot","Membre titulaire","2010-12-22"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","Mme Sylvia Bassot","Membre titulaire","2002-08-01"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","M. Jean-Luc Warsmann","Membre titulaire","2002-08-01"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","M. Yves Deniaud","Membre titulaire","2000-10-26"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","M. Arsène Lux","Membre titulaire","1996-02-02"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","M. Jean-Pierre Balligand","Membre titulaire","1996-02-02"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","M. Alain Calmette","Membre titulaire","2012-09-28"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","M. Philippe Duron","Membre titulaire","2000-10-26"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","Mme Annick Girardin","Membre titulaire","2012-09-28"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","M. Émile Blessig","Membre titulaire","2007-08-01"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","Mme Frédérique Meunier","Membre titulaire","2017-11-10"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","M. Martial Saddier","Membre titulaire","2012-09-28"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","M. Maurice Leroy","Membre titulaire","2007-08-01"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","M. François Pupponi","Membre titulaire","2017-11-10"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","M. Pierre Bourguignon","Membre titulaire","1997-07-23"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","Mme Béatrice Marre","Membre titulaire","1997-07-23"
"Conseil national de l'aménagement et du développement du territoire","Articles 3 de la loi 95-115 du 4 février 1995 et 1 du décret n° 2000-907 du 19 septembre 2000",,"0","M. Louis Giscard d'Estaing","Membre titulaire","2002-08-01"
"Conseil national de l'emploi, de la formation et de l'orientation professionnelles","Articles L. 6123-2 et R. 6123-1-8 et R. 6123-1-11 du code du travail","http://www.cnefop.gouv.fr/","68","M. Jean-Patrick Gille","Membre titulaire","2014-10-14"
"Conseil national de l'emploi, de la formation et de l'orientation professionnelles","Articles L. 6123-2 et R. 6123-1-8 et R. 6123-1-11 du code du travail","http://www.cnefop.gouv.fr/","68","M. Sylvain Maillard","Membre titulaire","2017-11-02"
"Conseil national de l'emploi, de la formation et de l'orientation professionnelles","Articles L. 6123-2 et R. 6123-1-8 et R. 6123-1-11 du code du travail","http://www.cnefop.gouv.fr/","68","Mme Monique Iborra","Membre suppléante","2014-10-14"
"Conseil national de l'emploi, de la formation et de l'orientation professionnelles","Articles L. 6123-2 et R. 6123-1-8 et R. 6123-1-11 du code du travail","http://www.cnefop.gouv.fr/","68","Mme Isabelle Valentin","Membre suppléante","2017-11-02"
"Commission d'accès aux documents administratifs","Article L. 341 du code des relations entre le public et l'administration","http://www.cada.fr/composition,6076.html",,"M. Pierre Albertini","Membre suppléant","2002-09-03"
"Commission d'accès aux documents administratifs","Article L. 341 du code des relations entre le public et l'administration","http://www.cada.fr/composition,6076.html",,"Mme Nicole Feidt","Membre titulaire","2000-07-21"
"Commission d'accès aux documents administratifs","Article L. 341 du code des relations entre le public et l'administration","http://www.cada.fr/composition,6076.html",,"M. Raoul Béteille","Membre titulaire","1996-06-17"
"Commission d'accès aux documents administratifs","Article L. 341 du code des relations entre le public et l'administration","http://www.cada.fr/composition,6076.html",,"M. Claude Gaits","Membre titulaire","1991-07-19"
"Commission d'accès aux documents administratifs","Article L. 341 du code des relations entre le public et l'administration","http://www.cada.fr/composition,6076.html",,"M. Michel Hunault","Membre suppléant","2007-08-01"
"Commission d'accès aux documents administratifs","Article L. 341 du code des relations entre le public et l'administration","http://www.cada.fr/composition,6076.html",,"Mme Cécile Untermaier","Membre suppléante","2018-06-11"
"Commission d'accès aux documents administratifs","Article L. 341 du code des relations entre le public et l'administration","http://www.cada.fr/composition,6076.html",,"Mme Emmanuelle Anthoine","Membre suppléante","2017-10-05"
"Commission d'accès aux documents administratifs","Article L. 341 du code des relations entre le public et l'administration","http://www.cada.fr/composition,6076.html",,"M. François Massot","Membre titulaire","1988-07-10"
"Commission d'accès aux documents administratifs","Article L. 341 du code des relations entre le public et l'administration","http://www.cada.fr/composition,6076.html",,"M. Rémy Rebeyrotte","Membre titulaire","2019-09-11"
"Commission d'accès aux documents administratifs","Article L. 341 du code des relations entre le public et l'administration","http://www.cada.fr/composition,6076.html",,"M. Dimitri Houbron","Membre titulaire","2017-10-05"
"Commission d'accès aux documents administratifs","Article L. 341 du code des relations entre le public et l'administration","http://www.cada.fr/composition,6076.html",,"Mme Marie-José Allemand","Membre titulaire","2024-11-06"
"Commission d'accès aux documents administratifs","Article L. 341 du code des relations entre le public et l'administration","http://www.cada.fr/composition,6076.html",,"M. René Dosière","Membre titulaire","2012-09-05"
"Commission d'accès aux documents administratifs","Article L. 341 du code des relations entre le public et l'administration","http://www.cada.fr/composition,6076.html",,"Mme Nicole Feidt","Membre titulaire","1997-06-26"
"Commission d'accès aux documents administratifs","Article L. 341 du code des relations entre le public et l'administration","http://www.cada.fr/composition,6076.html",,"Mme Michèle Martinez","Membre suppléante","2022-08-06"
"Commission d'accès aux documents administratifs","Article L. 341 du code des relations entre le public et l'administration","http://www.cada.fr/composition,6076.html",,"M. Émile Blessig","Membre titulaire","2005-12-21"
"Commission d'accès aux documents administratifs","Article L. 341 du code des relations entre le public et l'administration","http://www.cada.fr/composition,6076.html",,"M. Émile Blessig","Membre titulaire","2002-09-03"
"Commission d'accès aux documents administratifs","Article L. 341 du code des relations entre le public et l'administration","http://www.cada.fr/composition,6076.html",,"M. Christian Franqueville","Membre suppléant","2000-07-21"
"Commission d'accès aux documents administratifs","Article L. 341 du code des relations entre le public et l'administration","http://www.cada.fr/composition,6076.html",,"M. Jacques Floch","Membre suppléant","1996-06-17"
"Commission d'accès aux documents administratifs","Article L. 341 du code des relations entre le public et l'administration","http://www.cada.fr/composition,6076.html",,"M. François Massot","Membre suppléant","1991-07-19"
"Commission d'accès aux documents administratifs","Article L. 341 du code des relations entre le public et l'administration","http://www.cada.fr/composition,6076.html",,"M. Robert Savy","Membre suppléant","1988-07-10"
"Commission d'accès aux documents administratifs","Article L. 341 du code des relations entre le public et l'administration","http://www.cada.fr/composition,6076.html",,"M. Émile Blessig","Membre titulaire","2007-08-02"
"Commission d'accès aux documents administratifs","Article L. 341 du code des relations entre le public et l'administration","http://www.cada.fr/composition,6076.html",,"M. François Vannson","Membre titulaire","2008-02-06"
"Commission d'accès aux documents administratifs","Article L. 341 du code des relations entre le public et l'administration","http://www.cada.fr/composition,6076.html",,"M. Gérard Léonard","Membre titulaire","1986-05-22"
"Commission d'accès aux documents administratifs","Article L. 341 du code des relations entre le public et l'administration","http://www.cada.fr/composition,6076.html",,"M. Arnaud Bonnet","Membre suppléant","2024-11-06"
"Commission d'accès aux documents administratifs","Article L. 341 du code des relations entre le public et l'administration","http://www.cada.fr/composition,6076.html",,"M. Dominique Bussereau","Membre suppléant","1986-05-22"
